name,open_id,highest_kill_info,highest_kill_rob_info,recent_list,recent_kill_info,rank_kill_robot,rank_detail
É³²©ÎÄ,osewR0sq2ihSWuWJQIUH9g4GhsbQ,"[{'type': 1, 'title': 'ÀúÊ·×î¸ßÌÔÌ­ 16ÈË', 'mode': 101, 'plat_id': 0, 'dt_event_time': 1520171010, 'battle_id': 179228164960303991, 'team_id': 0}]",[],"[[{'mode': 103, 'rank_desc': 'ÐÇ×ê¢ó', 'dt_event_time': 1559133750, 'battle_id': '203182322986782712', 'team_id': 25}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559132344, 'battle_id': '203182322986621139', 'team_id': 7}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559131217, 'battle_id': '203182322986487824', 'team_id': 2}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559130217, 'battle_id': '203182322986367111', 'team_id': 6}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559129248, 'battle_id': '203182322986313251', 'team_id': 4}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559128716, 'battle_id': '203182322986128669', 'team_id': 14}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559127238, 'battle_id': '203182322986084726', 'team_id': 26}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559127208, 'battle_id': '203182322985943070', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559126843, 'battle_id': '203182322985982254', 'team_id': 12}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1559125410, 'battle_id': '203182322973880610', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558943951, 'battle_id': '203182322973757773', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558870293, 'battle_id': '203182322968987594', 'team_id': 14}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558869512, 'battle_id': '203182322968917671', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558863065, 'battle_id': '203182322967745707', 'team_id': 4}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558861270, 'battle_id': '203182322967549433', 'team_id': 7}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558860131, 'battle_id': '203182322967186201', 'team_id': 5}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558858066, 'battle_id': '203182322967006916', 'team_id': 10}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558857058, 'battle_id': '203182322966885964', 'team_id': 5}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558856803, 'battle_id': '203182322966827291', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558856197, 'battle_id': '203182322966577029', 'team_id': 26}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558856008, 'battle_id': '203182322966620344', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558849056, 'battle_id': '203182322965191907', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558847149, 'battle_id': '203182322964916394', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558796317, 'battle_id': '203182322960962324', 'team_id': 12}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558795142, 'battle_id': '203182322960744665', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558793314, 'battle_id': '203182322960580913', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558792890, 'battle_id': '203182322960528805', 'team_id': 12}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558792201, 'battle_id': '203182322959377029', 'team_id': 10}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558787758, 'battle_id': '203182322959530694', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558786633, 'battle_id': '203182322959062088', 'team_id': 8}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558785014, 'battle_id': '203182322959016520', 'team_id': 4}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢ô', 'dt_event_time': 1558781264, 'battle_id': '203182322958171915', 'team_id': 27}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558777439, 'battle_id': '203182322957624573', 'team_id': 14}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558777061, 'battle_id': '203182322957544622', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558771123, 'battle_id': '203182322956671786', 'team_id': 14}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558769792, 'battle_id': '203182322956414815', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558769733, 'battle_id': '203182322956614653', 'team_id': 13}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558707303, 'battle_id': '203182322950120068', 'team_id': 11}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558702383, 'battle_id': '203182322949900081', 'team_id': 4}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558701213, 'battle_id': '203182322949573441', 'team_id': 5}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558701178, 'battle_id': '203182322949838926', 'team_id': 3}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558700687, 'battle_id': '203182322949521134', 'team_id': 9}, {'mode': 103, 'rank_desc': 'ÐÇ×ê¢õ', 'dt_event_time': 1558698859, 'battle_id': '203182322949200413', 'team_id': 27}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558696552, 'battle_id': '203182322948919823', 'team_id': 12}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558695413, 'battle_id': '203182322948866379', 'team_id': 11}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558691667, 'battle_id': '203182322948336565', 'team_id': 11}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558688691, 'battle_id': '203182322948044826', 'team_id': 11}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558687970, 'battle_id': '203182322948027818', 'team_id': 12}, {'mode': 103, 'rank_desc': '²¬½ð¢ñ', 'dt_event_time': 1558686467, 'battle_id': '203182322947869250', 'team_id': 8}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558684423, 'battle_id': '203182322947821379', 'team_id': 9}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558683613, 'battle_id': '203182322947700992', 'team_id': 9}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558682075, 'battle_id': '203182322947673814', 'team_id': 8}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558681628, 'battle_id': '203182322947532937', 'team_id': 13}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558625200, 'battle_id': '203182322945168007', 'team_id': 12}, {'mode': 103, 'rank_desc': '²¬½ð¢ò', 'dt_event_time': 1558621296, 'battle_id': '203182322944615803', 'team_id': 1}, {'mode': 103, 'rank_desc': '²¬½ð¢ó', 'dt_event_time': 1558619347, 'battle_id': '203182322944318958', 'team_id': 1}, {'mode': 103, 'rank_desc': '²¬½ð¢ó', 'dt_event_time': 1558617527, 'battle_id': '203182322944077063', 'team_id': 2}, {'mode': 103, 'rank_desc': '²¬½ð¢ó', 'dt_event_time': 1558615815, 'battle_id': '203182322943749966', 'team_id': 6}, {'mode': 103, 'rank_desc': '²¬½ð¢ó', 'dt_event_time': 1558582250, 'battle_id': '203182322940926931', 'team_id': 3}, {'mode': 103, 'rank_desc': '²¬½ð¢ô', 'dt_event_time': 1558190895, 'battle_id': '203182322911350856', 'team_id': 5}, {'mode': 103, 'rank_desc': '²¬½ð¢ô', 'dt_event_time': 1558188734, 'battle_id': '203182322911227890', 'team_id': 4}, {'mode': 103, 'rank_desc': '²¬½ð¢ô', 'dt_event_time': 1558188238, 'battle_id': '203182322911070947', 'team_id': 8}, {'mode': 103, 'rank_desc': '²¬½ð¢ô', 'dt_event_time': 1558187515, 'battle_id': '203182322910690042', 'team_id': 9}, {'mode': 103, 'rank_desc': '²¬½ð¢ô', 'dt_event_time': 1558185885, 'battle_id': '203182322910374789', 'team_id': 2}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556897224, 'battle_id': '164320885339011240', 'team_id': 4}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556895391, 'battle_id': '164320885338712355', 'team_id': 2}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556893345, 'battle_id': '164320885338353154', 'team_id': 4}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556891181, 'battle_id': '164320885337933053', 'team_id': 5}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556628361, 'battle_id': '164320885310079000', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556626827, 'battle_id': '164320885310014243', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556626439, 'battle_id': '164320885309899999', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556625785, 'battle_id': '164320885309803953', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556625184, 'battle_id': '164320885309761841', 'team_id': 11}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ó', 'dt_event_time': 1556624854, 'battle_id': '164320885297393998', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556276951, 'battle_id': '164320885284502440', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556275466, 'battle_id': '164320885284401129', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556274586, 'battle_id': '164320885283682024', 'team_id': 13}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556266952, 'battle_id': '164320885283631946', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1556266731, 'battle_id': '164320885283549010', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555851920, 'battle_id': '164320885259633429', 'team_id': 9}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555850237, 'battle_id': '164320885259350574', 'team_id': 2}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555600352, 'battle_id': '164320885237356709', 'team_id': 9}, {'mode': 102, 'rank_desc': '°×Òø¢ò', 'dt_event_time': 1555598296, 'battle_id': '164320885237296315', 'team_id': 6}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555515553, 'battle_id': '164320885232345361', 'team_id': 4}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555513565, 'battle_id': '164320885232130489', 'team_id': 5}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1555503036, 'battle_id': '164320885230617719', 'team_id': 13}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1555500866, 'battle_id': '164320885230544160', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1555157618, 'battle_id': '164320885205880701', 'team_id': 26}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554721614, 'battle_id': '164320885175776064', 'team_id': 13}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554721387, 'battle_id': '164320885175750824', 'team_id': 13}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554721046, 'battle_id': '164320885175648308', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554474702, 'battle_id': '164320885153994053', 'team_id': 2}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554472642, 'battle_id': '164320885153793321', 'team_id': 9}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554471685, 'battle_id': '164320885153648906', 'team_id': 11}, {'mode': 102, 'rank_desc': '°×Òø¢ò', 'dt_event_time': 1554470922, 'battle_id': '164320885153464882', 'team_id': 1}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554470091, 'battle_id': '164320885136583406', 'team_id': 25}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554296054, 'battle_id': '164320885136399973', 'team_id': 25}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢ô', 'dt_event_time': 1554294935, 'battle_id': '164320885136097115', 'team_id': 3}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554292947, 'battle_id': '164320885135907400', 'team_id': 2}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554291509, 'battle_id': '164320885135756202', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554122706, 'battle_id': '164320885125039808', 'team_id': 4}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554120880, 'battle_id': '164320885124821743', 'team_id': 6}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554119386, 'battle_id': '164320885124579487', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554021637, 'battle_id': '164320885117538373', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554020779, 'battle_id': '164320885117481855', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554020420, 'battle_id': '164320885117430254', 'team_id': 14}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1554019995, 'battle_id': '164320885117125842', 'team_id': 15}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1553957784, 'battle_id': '164320885111914093', 'team_id': 3}, {'mode': 103, 'rank_desc': '»Ê¹Ú¢õ', 'dt_event_time': 1553955907, 'battle_id': '164320885111633515', 'team_id': 10}], []]","[[[[3, 1]], [[1, 1]], [0, 0], [[1, 1]], [[1, 0]], [[3, 2]], [0, 0], [0, 0], [[2, 2]], [[2, 0]], [[9, 4]], [[3, 2]], [0, 0], [0, 0], [[2, 1]], [[1, 1]], [[5, 1]], [[4, 3]], [[1, 0]], [0, 0], [[3, 0]], [[5, 1]], [[1, 1]], [[5, 2]], [[1, 1]], [[3, 3]], [0, 0], [[1, 1]], [0, 0], [[1, 0]], [0, 0], [[5, 1]], [[4, 0]], [0, 0], [[5, 1]], [[3, 3]], [0, 0], [[4, 1]], [[1, 1]], [[4, 3]], [0, 0], [0, 0], [[7, 2]], [[6, 2]], [[2, 2]], [[3, 0]], [[6, 1]], [0, 0], [[6, 4]], [[1, 1]], [[3, 2]], [0, 0], [[6, 2]], [[5, 1]], [[4, 1]], [[3, 3]], [[8, 1]], [[6, 2]], [[10, 3]], [[2, 0]], [0, 0], [[2, 1]], [[3, 1]], [[1, 1]], [0, 0], [[9, 1]], [[11, 3]], [[8, 1]], [[5, 3]], [[1, 0]], [[1, 1]], [[1, 0]], [0, 0], [[4, 0]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []], []]","[{'robot_kill': 1, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢ó'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 2, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 2, 'all_kill': 2, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 2, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 4, 'all_kill': 9, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 2, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 2, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 5, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 3, 'all_kill': 4, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 5, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 2, 'all_kill': 5, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 3, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 1, 'all_kill': 5, 'rank_desc': 'ÐÇ×ê¢ô'}, {'robot_kill': 0, 'all_kill': 4, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 1, 'all_kill': 5, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 3, 'all_kill': 3, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 1, 'all_kill': 4, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 3, 'all_kill': 4, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 2, 'all_kill': 7, 'rank_desc': 'ÐÇ×ê¢õ'}, {'robot_kill': 2, 'all_kill': 6, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 2, 'all_kill': 2, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 0, 'all_kill': 3, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 1, 'all_kill': 6, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 4, 'all_kill': 6, 'rank_desc': '²¬½ð¢ñ'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 2, 'all_kill': 3, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 2, 'all_kill': 6, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 1, 'all_kill': 5, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 1, 'all_kill': 4, 'rank_desc': '²¬½ð¢ò'}, {'robot_kill': 3, 'all_kill': 3, 'rank_desc': '²¬½ð¢ó'}, {'robot_kill': 1, 'all_kill': 8, 'rank_desc': '²¬½ð¢ó'}, {'robot_kill': 2, 'all_kill': 6, 'rank_desc': '²¬½ð¢ó'}, {'robot_kill': 3, 'all_kill': 10, 'rank_desc': '²¬½ð¢ó'}, {'robot_kill': 0, 'all_kill': 2, 'rank_desc': '²¬½ð¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': '²¬½ð¢ô'}, {'robot_kill': 1, 'all_kill': 2, 'rank_desc': '²¬½ð¢ô'}, {'robot_kill': 1, 'all_kill': 3, 'rank_desc': '²¬½ð¢ô'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': '²¬½ð¢ô'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 1, 'all_kill': 9, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 3, 'all_kill': 11, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 1, 'all_kill': 8, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 3, 'all_kill': 5, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 0, 'all_kill': 1, 'rank_desc': '»Ê¹Ú¢ô'}, {'robot_kill': 1, 'all_kill': 1, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 0, 'all_kill': 1, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 0, 'all_kill': 0, 'rank_desc': '»Ê¹Ú¢ó'}, {'robot_kill': 0, 'all_kill': 4, 'rank_desc': '»Ê¹Ú¢ó'}]","{'ÐÇ×ê': array([91, 40]), '²¬½ð': array([77, 28]), '»Ê¹Ú': array([40,  9])}"
